829,492,0.433,stock,severn trent share price jumps as canadian investor renews pursuit of utility
830,492,0.433,stock,severn trent share price jumps as canadian investor renews pursuit of utility
831,492,1.5,economy,severn trent share price jumps as canadian investor renews pursuit of utility
832,492,1.5,corporate,severn trent share price jumps as canadian investor renews pursuit of utility
833,492,1.5,market,severn trent share price jumps as canadian investor renews pursuit of utility
834,495,1.5,stock,new morrisons duo get former boss's support to diffuse investor tension
835,495,1.5,economy,new morrisons duo get former boss's support to diffuse investor tension
836,495,0.143,corporate,new morrisons duo get former boss's support to diffuse investor tension
837,495,0.143,corporate,new morrisons duo get former boss's support to diffuse investor tension
838,495,0.143,corporate,new morrisons duo get former boss's support to diffuse investor tension
839,495,1.5,market,new morrisons duo get former boss's support to diffuse investor tension
840,499,-0.53,stock,s&p downgrades barclays and rbs on government bailout fears
841,499,-0.53,stock,s&p downgrades barclays and rbs on government bailout fears
842,499,-0.53,stock,s&p downgrades barclays and rbs on government bailout fears
843,499,1.5,economy,s&p downgrades barclays and rbs on government bailout fears
844,499,1.5,corporate,s&p downgrades barclays and rbs on government bailout fears
845,499,1.5,market,s&p downgrades barclays and rbs on government bailout fears
846,502,0.189,stock,irish housebuilder cairn homes plans london listing
847,502,0.189,stock,irish housebuilder cairn homes plans london listing
848,502,0.189,stock,irish housebuilder cairn homes plans london listing
849,502,1.5,economy,irish housebuilder cairn homes plans london listing
850,502,1.5,corporate,irish housebuilder cairn homes plans london listing
851,502,1.5,market,irish housebuilder cairn homes plans london listing
852,507,1.5,stock,arm slammed by handset sales outlook
853,507,1.5,economy,arm slammed by handset sales outlook
854,507,-0.41,corporate,arm slammed by handset sales outlook
855,507,-0.41,corporate,arm slammed by handset sales outlook
856,507,-0.41,corporate,arm slammed by handset sales outlook
857,507,1.5,market,arm slammed by handset sales outlook
858,511,1.5,stock,companieslse adds ex-sec head schapiro to board
859,511,1.5,economy,companieslse adds ex-sec head schapiro to board
860,511,0.076,corporate,companieslse adds ex-sec head schapiro to board
861,511,0.076,corporate,companieslse adds ex-sec head schapiro to board
862,511,0.076,corporate,companieslse adds ex-sec head schapiro to board
863,511,1.5,market,companieslse adds ex-sec head schapiro to board
864,512,1.5,stock,sales boost for new morrisons chief david potts as tesco turnaround stalls
865,512,1.5,economy,sales boost for new morrisons chief david potts as tesco turnaround stalls
866,512,-0.41,corporate,sales boost for new morrisons chief david potts as tesco turnaround stalls
867,512,-0.41,corporate,sales boost for new morrisons chief david potts as tesco turnaround stalls
868,512,-0.41,corporate,sales boost for new morrisons chief david potts as tesco turnaround stalls
869,512,1.5,market,sales boost for new morrisons chief david potts as tesco turnaround stalls
870,516,0.589,stock,ftse 100 flat; standard chartered leads risers
871,516,0.589,stock,ftse 100 flat; standard chartered leads risers
872,516,0.589,stock,ftse 100 flat; standard chartered leads risers
873,516,1.5,economy,ftse 100 flat; standard chartered leads risers
874,516,1.5,corporate,ftse 100 flat; standard chartered leads risers
875,516,1.5,market,ftse 100 flat; standard chartered leads risers
876,517,1.5,stock,companieshoward davies appointment as rbs director delayed
877,517,1.5,economy,companieshoward davies appointment as rbs director delayed
878,517,-0.025,corporate,companieshoward davies appointment as rbs director delayed
879,517,-0.025,corporate,companieshoward davies appointment as rbs director delayed
880,517,-0.025,corporate,companieshoward davies appointment as rbs director delayed
881,517,1.5,market,companieshoward davies appointment as rbs director delayed
882,519,1.5,stock,keith skeoch to step up as david nish quits as chief executive of standard life
883,519,1.5,economy,keith skeoch to step up as david nish quits as chief executive of standard life
884,519,-0.09,corporate,keith skeoch to step up as david nish quits as chief executive of standard life
885,519,-0.09,corporate,keith skeoch to step up as david nish quits as chief executive of standard life
886,519,-0.09,corporate,keith skeoch to step up as david nish quits as chief executive of standard life
887,519,1.5,market,keith skeoch to step up as david nish quits as chief executive of standard life
888,520,1.5,stock,dixons carphone profit boost on strong sales
889,520,1.5,economy,dixons carphone profit boost on strong sales
890,520,0.478,corporate,dixons carphone profit boost on strong sales
891,520,0.478,corporate,dixons carphone profit boost on strong sales
892,520,0.478,corporate,dixons carphone profit boost on strong sales
893,520,1.5,market,dixons carphone profit boost on strong sales
894,521,0.334,stock,"ftse rallies off three-month low, boosted by stanchart, sainsbury"
895,521,0.334,stock,"ftse rallies off three-month low, boosted by stanchart, sainsbury"
896,521,0.334,stock,"ftse rallies off three-month low, boosted by stanchart, sainsbury"
897,521,1.5,economy,"ftse rallies off three-month low, boosted by stanchart, sainsbury"
898,521,1.5,corporate,"ftse rallies off three-month low, boosted by stanchart, sainsbury"
899,521,0.465,market,"ftse rallies off three-month low, boosted by stanchart, sainsbury"
900,521,0.465,market,"ftse rallies off three-month low, boosted by stanchart, sainsbury"
901,521,0.465,market,"ftse rallies off three-month low, boosted by stanchart, sainsbury"
902,530,1.5,stock,"royal mail, johnson matthey lead ftse lower"
903,530,1.5,economy,"royal mail, johnson matthey lead ftse lower"
904,530,1.5,corporate,"royal mail, johnson matthey lead ftse lower"
905,530,-0.438,market,"royal mail, johnson matthey lead ftse lower"
906,530,-0.438,market,"royal mail, johnson matthey lead ftse lower"
907,530,-0.438,market,"royal mail, johnson matthey lead ftse lower"
908,539,-0.303,stock,sainsbury sales slip again as price pressures take a toll
909,539,-0.303,stock,sainsbury sales slip again as price pressures take a toll
910,539,-0.303,stock,sainsbury sales slip again as price pressures take a toll
911,539,1.5,economy,sainsbury sales slip again as price pressures take a toll
912,539,1.5,corporate,sainsbury sales slip again as price pressures take a toll
913,539,1.5,market,sainsbury sales slip again as price pressures take a toll
914,540,0.214,stock,sophos aims to raise $100m in london ipo
915,540,0.214,stock,sophos aims to raise $100m in london ipo
916,540,0.214,stock,sophos aims to raise $100m in london ipo
917,540,1.5,economy,sophos aims to raise $100m in london ipo
918,540,1.5,corporate,sophos aims to raise $100m in london ipo
919,540,1.5,market,sophos aims to raise $100m in london ipo
920,541,1.5,stock,update 3-stifel to buy former lehman brokerage from barclays
921,541,1.5,economy,update 3-stifel to buy former lehman brokerage from barclays
922,541,0.164,corporate,update 3-stifel to buy former lehman brokerage from barclays
923,541,0.164,corporate,update 3-stifel to buy former lehman brokerage from barclays
924,541,0.164,corporate,update 3-stifel to buy former lehman brokerage from barclays
925,541,1.5,market,update 3-stifel to buy former lehman brokerage from barclays
926,545,1.5,stock,borealis infrastructure putting together new severn trent bid
927,545,1.5,economy,borealis infrastructure putting together new severn trent bid
928,545,0.214,corporate,borealis infrastructure putting together new severn trent bid
929,545,0.214,corporate,borealis infrastructure putting together new severn trent bid
930,545,0.214,corporate,borealis infrastructure putting together new severn trent bid
931,545,1.5,market,borealis infrastructure putting together new severn trent bid
932,546,1.5,stock,"ftse falls to 3-month low on greek debt concerns, easyjet skids"
933,546,1.5,economy,"ftse falls to 3-month low on greek debt concerns, easyjet skids"
934,546,-0.414,corporate,"ftse falls to 3-month low on greek debt concerns, easyjet skids"
935,546,-0.414,corporate,"ftse falls to 3-month low on greek debt concerns, easyjet skids"
936,546,-0.414,corporate,"ftse falls to 3-month low on greek debt concerns, easyjet skids"
937,546,1.5,market,"ftse falls to 3-month low on greek debt concerns, easyjet skids"
938,547,-0.626,stock,johnson matthey share price slumps as company posts full-year results
939,547,-0.626,stock,johnson matthey share price slumps as company posts full-year results
940,547,-0.626,stock,johnson matthey share price slumps as company posts full-year results
941,547,1.5,economy,johnson matthey share price slumps as company posts full-year results
942,547,1.5,corporate,johnson matthey share price slumps as company posts full-year results
943,547,1.5,market,johnson matthey share price slumps as company posts full-year results
944,548,1.5,stock,update: barclays expects gain after settling with lehman bros trustee
945,548,1.5,economy,update: barclays expects gain after settling with lehman bros trustee
946,548,0.219,corporate,update: barclays expects gain after settling with lehman bros trustee
947,548,0.219,corporate,update: barclays expects gain after settling with lehman bros trustee
948,548,0.219,corporate,update: barclays expects gain after settling with lehman bros trustee
949,548,1.5,market,update: barclays expects gain after settling with lehman bros trustee
950,552,1.5,stock,petrofac books further â£30m cost for shetland gas terminal delays
951,552,1.5,economy,petrofac books further â£30m cost for shetland gas terminal delays
952,552,-0.343,corporate,petrofac books further â£30m cost for shetland gas terminal delays
953,552,-0.343,corporate,petrofac books further â£30m cost for shetland gas terminal delays
954,552,-0.343,corporate,petrofac books further â£30m cost for shetland gas terminal delays
955,552,1.5,market,petrofac books further â£30m cost for shetland gas terminal delays
956,553,0.09,stock,petrofac share price rises despite â£30m costs on north sea project
957,553,0.09,stock,petrofac share price rises despite â£30m costs on north sea project
958,553,0.09,stock,petrofac share price rises despite â£30m costs on north sea project
959,553,1.5,economy,petrofac share price rises despite â£30m costs on north sea project
960,553,1.5,corporate,petrofac share price rises despite â£30m costs on north sea project
961,553,1.5,market,petrofac share price rises despite â£30m costs on north sea project
962,554,1.5,stock,whitbread boss andy harrison defends sales fall as 'just a blip'
963,554,1.5,economy,whitbread boss andy harrison defends sales fall as 'just a blip'
964,554,-0.1,corporate,whitbread boss andy harrison defends sales fall as 'just a blip'
965,554,-0.1,corporate,whitbread boss andy harrison defends sales fall as 'just a blip'
966,554,-0.1,corporate,whitbread boss andy harrison defends sales fall as 'just a blip'
967,554,1.5,market,whitbread boss andy harrison defends sales fall as 'just a blip'
968,555,-0.373,stock,barclays share price subdued as bank faces fresh forex probe
969,555,-0.373,stock,barclays share price subdued as bank faces fresh forex probe
970,555,-0.373,stock,barclays share price subdued as bank faces fresh forex probe
971,555,1.5,economy,barclays share price subdued as bank faces fresh forex probe
972,555,1.5,corporate,barclays share price subdued as bank faces fresh forex probe
973,555,1.5,market,barclays share price subdued as bank faces fresh forex probe
974,556,1.5,stock,companiesactelion shares hit record on shire takeover talk
975,556,1.5,economy,companiesactelion shares hit record on shire takeover talk
976,556,0.5329999999999999,corporate,companiesactelion shares hit record on shire takeover talk
977,556,0.5329999999999999,corporate,companiesactelion shares hit record on shire takeover talk
978,556,0.5329999999999999,corporate,companiesactelion shares hit record on shire takeover talk
979,556,1.5,market,companiesactelion shares hit record on shire takeover talk
980,563,1.5,stock,lse gets hong kong regulatory nod to hk firms to become lse members
981,563,1.5,economy,lse gets hong kong regulatory nod to hk firms to become lse members
982,563,0.247,corporate,lse gets hong kong regulatory nod to hk firms to become lse members
983,563,0.247,corporate,lse gets hong kong regulatory nod to hk firms to become lse members
984,563,0.247,corporate,lse gets hong kong regulatory nod to hk firms to become lse members
985,563,1.5,market,lse gets hong kong regulatory nod to hk firms to become lse members
986,573,0.415,stock,diageo shares surge on report of possible takeover by lemann
987,573,0.415,stock,diageo shares surge on report of possible takeover by lemann
988,573,0.415,stock,diageo shares surge on report of possible takeover by lemann
989,573,1.5,economy,diageo shares surge on report of possible takeover by lemann
990,573,1.5,corporate,diageo shares surge on report of possible takeover by lemann
991,573,1.5,market,diageo shares surge on report of possible takeover by lemann
992,576,1.5,stock,rbs chairman admits surprise at size of regulatory penalties
993,576,1.5,economy,rbs chairman admits surprise at size of regulatory penalties
994,576,-0.333,corporate,rbs chairman admits surprise at size of regulatory penalties
995,576,-0.333,corporate,rbs chairman admits surprise at size of regulatory penalties
996,576,-0.333,corporate,rbs chairman admits surprise at size of regulatory penalties
997,576,1.5,market,rbs chairman admits surprise at size of regulatory penalties
998,584,1.5,stock,rsa insurance hires towergate's egan as chief financial officer
999,584,1.5,economy,rsa insurance hires towergate's egan as chief financial officer
1000,584,0.002,corporate,rsa insurance hires towergate's egan as chief financial officer
1001,584,0.002,corporate,rsa insurance hires towergate's egan as chief financial officer
1002,584,0.002,corporate,rsa insurance hires towergate's egan as chief financial officer
1003,584,1.5,market,rsa insurance hires towergate's egan as chief financial officer
1004,590,1.5,stock,johnson matthey raises prospect of investor payout
1005,590,1.5,economy,johnson matthey raises prospect of investor payout
1006,590,0.281,corporate,johnson matthey raises prospect of investor payout
1007,590,0.281,corporate,johnson matthey raises prospect of investor payout
1008,590,0.281,corporate,johnson matthey raises prospect of investor payout
1009,590,1.5,market,johnson matthey raises prospect of investor payout
1010,593,1.5,stock,intercontinental hotels denies reports of starwood merger talks
1011,593,1.5,economy,intercontinental hotels denies reports of starwood merger talks
1012,593,-0.078,corporate,intercontinental hotels denies reports of starwood merger talks
1013,593,-0.078,corporate,intercontinental hotels denies reports of starwood merger talks
1014,593,-0.078,corporate,intercontinental hotels denies reports of starwood merger talks
1015,593,1.5,market,intercontinental hotels denies reports of starwood merger talks
1016,594,1.5,stock,refile-hikma and barclays help britain's ftse to climb higher
1017,594,1.5,economy,refile-hikma and barclays help britain's ftse to climb higher
1018,594,1.5,corporate,refile-hikma and barclays help britain's ftse to climb higher
1019,594,0.452,market,refile-hikma and barclays help britain's ftse to climb higher
1020,594,0.452,market,refile-hikma and barclays help britain's ftse to climb higher
1021,594,0.452,market,refile-hikma and barclays help britain's ftse to climb higher
1022,601,1.5,stock,fda approves astrazeneca's iressa as lung cancer treatment
1023,601,1.5,economy,fda approves astrazeneca's iressa as lung cancer treatment
1024,601,0.42,corporate,fda approves astrazeneca's iressa as lung cancer treatment
1025,601,0.42,corporate,fda approves astrazeneca's iressa as lung cancer treatment
1026,601,0.42,corporate,fda approves astrazeneca's iressa as lung cancer treatment
1027,601,1.5,market,fda approves astrazeneca's iressa as lung cancer treatment
1028,602,1.5,stock,astrazeneca suffers setback after drug fails to treat eye cancer
1029,602,1.5,economy,astrazeneca suffers setback after drug fails to treat eye cancer
1030,602,-0.392,corporate,astrazeneca suffers setback after drug fails to treat eye cancer
1031,602,-0.392,corporate,astrazeneca suffers setback after drug fails to treat eye cancer
1032,602,-0.392,corporate,astrazeneca suffers setback after drug fails to treat eye cancer
1033,602,1.5,market,astrazeneca suffers setback after drug fails to treat eye cancer
1034,613,1.5,stock,british american tobacco first-half sales hurt by currency moves
1035,613,1.5,economy,british american tobacco first-half sales hurt by currency moves
1036,613,1.5,corporate,british american tobacco first-half sales hurt by currency moves
1037,613,-0.346,market,british american tobacco first-half sales hurt by currency moves
1038,613,-0.346,market,british american tobacco first-half sales hurt by currency moves
1039,613,-0.346,market,british american tobacco first-half sales hurt by currency moves
1040,614,1.5,stock,zurich insurance considering offer for uk rival rsa insurance
1041,614,1.5,economy,zurich insurance considering offer for uk rival rsa insurance
1042,614,0.25,corporate,zurich insurance considering offer for uk rival rsa insurance
1043,614,0.25,corporate,zurich insurance considering offer for uk rival rsa insurance
1044,614,0.25,corporate,zurich insurance considering offer for uk rival rsa insurance
1045,614,1.5,market,zurich insurance considering offer for uk rival rsa insurance
1046,616,1.5,stock,japan's nikkei lands financial times in $1.3 billion deal
1047,616,1.5,economy,japan's nikkei lands financial times in $1.3 billion deal
1048,616,0.262,corporate,japan's nikkei lands financial times in $1.3 billion deal
1049,616,0.262,corporate,japan's nikkei lands financial times in $1.3 billion deal
1050,616,0.262,corporate,japan's nikkei lands financial times in $1.3 billion deal
1051,616,1.5,market,japan's nikkei lands financial times in $1.3 billion deal
1052,622,1.5,stock,"ingenious, hsbc, ubs and coutts sued by 'tax avoidance' clients"
1053,622,1.5,economy,"ingenious, hsbc, ubs and coutts sued by 'tax avoidance' clients"
1054,622,-0.26,corporate,"ingenious, hsbc, ubs and coutts sued by 'tax avoidance' clients"
1055,622,-0.26,corporate,"ingenious, hsbc, ubs and coutts sued by 'tax avoidance' clients"
1056,622,-0.26,corporate,"ingenious, hsbc, ubs and coutts sued by 'tax avoidance' clients"
1057,622,1.5,market,"ingenious, hsbc, ubs and coutts sued by 'tax avoidance' clients"
1058,624,1.5,stock,update 1-astrazeneca sells rare cancer drug to sanofi for up to $300 mln
1059,624,1.5,economy,update 1-astrazeneca sells rare cancer drug to sanofi for up to $300 mln
1060,624,0.258,corporate,update 1-astrazeneca sells rare cancer drug to sanofi for up to $300 mln
1061,624,0.258,corporate,update 1-astrazeneca sells rare cancer drug to sanofi for up to $300 mln
1062,624,0.258,corporate,update 1-astrazeneca sells rare cancer drug to sanofi for up to $300 mln
1063,624,1.5,market,update 1-astrazeneca sells rare cancer drug to sanofi for up to $300 mln
1064,627,1.5,stock,sainsbury sells unit to lloydspharmacy
1065,627,1.5,economy,sainsbury sells unit to lloydspharmacy
1066,627,0.234,corporate,sainsbury sells unit to lloydspharmacy
1067,627,0.234,corporate,sainsbury sells unit to lloydspharmacy
1068,627,0.234,corporate,sainsbury sells unit to lloydspharmacy
1069,627,1.5,market,sainsbury sells unit to lloydspharmacy
1070,632,1.5,stock,bae systems's sales boosted by european typhoon and currencies
1071,632,1.5,economy,bae systems's sales boosted by european typhoon and currencies
1072,632,0.39,corporate,bae systems's sales boosted by european typhoon and currencies
1073,632,0.39,corporate,bae systems's sales boosted by european typhoon and currencies
1074,632,0.39,corporate,bae systems's sales boosted by european typhoon and currencies
1075,632,1.5,market,bae systems's sales boosted by european typhoon and currencies
1076,634,1.5,stock,"royal mail 'breached competition law' over delivery service changes, ofcom claims"
1077,634,1.5,economy,"royal mail 'breached competition law' over delivery service changes, ofcom claims"
1078,634,-0.315,corporate,"royal mail 'breached competition law' over delivery service changes, ofcom claims"
1079,634,-0.315,corporate,"royal mail 'breached competition law' over delivery service changes, ofcom claims"
1080,634,-0.315,corporate,"royal mail 'breached competition law' over delivery service changes, ofcom claims"
1081,634,1.5,market,"royal mail 'breached competition law' over delivery service changes, ofcom claims"
1082,645,0.329,stock,"britain's ftse steadies, supported by dixons carphone"
1083,645,0.329,stock,"britain's ftse steadies, supported by dixons carphone"
1084,645,0.329,stock,"britain's ftse steadies, supported by dixons carphone"
1085,645,1.5,economy,"britain's ftse steadies, supported by dixons carphone"
1086,645,1.5,corporate,"britain's ftse steadies, supported by dixons carphone"
1087,645,1.5,market,"britain's ftse steadies, supported by dixons carphone"
1088,651,1.5,stock,glaxo's viiv healthcare signs china manufacturing deal with desano
1089,651,1.5,economy,glaxo's viiv healthcare signs china manufacturing deal with desano
1090,651,0.284,corporate,glaxo's viiv healthcare signs china manufacturing deal with desano
1091,651,0.284,corporate,glaxo's viiv healthcare signs china manufacturing deal with desano
1092,651,0.284,corporate,glaxo's viiv healthcare signs china manufacturing deal with desano
1093,651,1.5,market,glaxo's viiv healthcare signs china manufacturing deal with desano
1094,653,1.5,stock,astrazeneca sells caprelsa rights to sanofi unit
1095,653,1.5,economy,astrazeneca sells caprelsa rights to sanofi unit
1096,653,0.233,corporate,astrazeneca sells caprelsa rights to sanofi unit
1097,653,0.233,corporate,astrazeneca sells caprelsa rights to sanofi unit
1098,653,0.233,corporate,astrazeneca sells caprelsa rights to sanofi unit
1099,653,1.5,market,astrazeneca sells caprelsa rights to sanofi unit
1100,659,1.5,stock,update 5-barclays chairman mcfarlane axes ceo to speed up strategic change
1101,659,1.5,economy,update 5-barclays chairman mcfarlane axes ceo to speed up strategic change
1102,659,-0.229,corporate,update 5-barclays chairman mcfarlane axes ceo to speed up strategic change
1103,659,-0.229,corporate,update 5-barclays chairman mcfarlane axes ceo to speed up strategic change
1104,659,-0.229,corporate,update 5-barclays chairman mcfarlane axes ceo to speed up strategic change
1105,659,1.5,market,update 5-barclays chairman mcfarlane axes ceo to speed up strategic change
1106,665,-0.665,stock,miners meltdown as bhp to rio tinto sink in commodities rout
1107,665,-0.665,stock,miners meltdown as bhp to rio tinto sink in commodities rout
1108,665,-0.665,stock,miners meltdown as bhp to rio tinto sink in commodities rout
1109,665,1.5,economy,miners meltdown as bhp to rio tinto sink in commodities rout
1110,665,1.5,corporate,miners meltdown as bhp to rio tinto sink in commodities rout
1111,665,1.5,market,miners meltdown as bhp to rio tinto sink in commodities rout
1112,669,1.5,stock,"ftse led lower by m&s, glaxosmithkline"
1113,669,1.5,economy,"ftse led lower by m&s, glaxosmithkline"
1114,669,1.5,corporate,"ftse led lower by m&s, glaxosmithkline"
1115,669,-0.448,market,"ftse led lower by m&s, glaxosmithkline"
1116,669,-0.448,market,"ftse led lower by m&s, glaxosmithkline"
1117,669,-0.448,market,"ftse led lower by m&s, glaxosmithkline"
1118,670,1.5,stock,gkn to buy fokker technologies for 706 mln euros
1119,670,1.5,economy,gkn to buy fokker technologies for 706 mln euros
1120,670,0.276,corporate,gkn to buy fokker technologies for 706 mln euros
1121,670,0.276,corporate,gkn to buy fokker technologies for 706 mln euros
1122,670,0.276,corporate,gkn to buy fokker technologies for 706 mln euros
1123,670,1.5,market,gkn to buy fokker technologies for 706 mln euros
1124,671,1.5,stock,diageo sells ryder cup venue gleneagles hotel to ennismore group
1125,671,1.5,economy,diageo sells ryder cup venue gleneagles hotel to ennismore group
1126,671,0.2175,corporate,diageo sells ryder cup venue gleneagles hotel to ennismore group
1127,671,0.2175,corporate,diageo sells ryder cup venue gleneagles hotel to ennismore group
1128,671,0.2175,corporate,diageo sells ryder cup venue gleneagles hotel to ennismore group
1129,671,1.5,market,diageo sells ryder cup venue gleneagles hotel to ennismore group
1130,674,1.5,stock,"update: cib, legal & general sell egyptian life joint venture to axa"
1131,674,1.5,economy,"update: cib, legal & general sell egyptian life joint venture to axa"
1132,674,0.148,corporate,"update: cib, legal & general sell egyptian life joint venture to axa"
1133,674,0.148,corporate,"update: cib, legal & general sell egyptian life joint venture to axa"
1134,674,0.148,corporate,"update: cib, legal & general sell egyptian life joint venture to axa"
1135,674,1.5,market,"update: cib, legal & general sell egyptian life joint venture to axa"
1136,679,1.5,stock,chime communications set to be acquired by wpp and providence
1137,679,1.5,economy,chime communications set to be acquired by wpp and providence
1138,679,0.202,corporate,chime communications set to be acquired by wpp and providence
1139,679,0.202,corporate,chime communications set to be acquired by wpp and providence
1140,679,0.202,corporate,chime communications set to be acquired by wpp and providence
1141,679,1.5,market,chime communications set to be acquired by wpp and providence
1142,680,1.5,stock,"companiesnew aggreko ceo to reshape business, strip costs"
1143,680,1.5,economy,"companiesnew aggreko ceo to reshape business, strip costs"
1144,680,0.177,corporate,"companiesnew aggreko ceo to reshape business, strip costs"
1145,680,0.177,corporate,"companiesnew aggreko ceo to reshape business, strip costs"
1146,680,0.177,corporate,"companiesnew aggreko ceo to reshape business, strip costs"
1147,680,1.5,market,"companiesnew aggreko ceo to reshape business, strip costs"
1148,682,1.5,stock,astrazeneca to pay inovio up to $700 million for cancer drug
1149,682,1.5,economy,astrazeneca to pay inovio up to $700 million for cancer drug
1150,682,0.33,corporate,astrazeneca to pay inovio up to $700 million for cancer drug
1151,682,0.33,corporate,astrazeneca to pay inovio up to $700 million for cancer drug
1152,682,0.33,corporate,astrazeneca to pay inovio up to $700 million for cancer drug
1153,682,1.5,market,astrazeneca to pay inovio up to $700 million for cancer drug
1154,686,1.5,stock,rio tinto ceo says iron ore market at equilibrium
1155,686,1.5,economy,rio tinto ceo says iron ore market at equilibrium
1156,686,1.5,corporate,rio tinto ceo says iron ore market at equilibrium
1157,686,0.0,market,rio tinto ceo says iron ore market at equilibrium
1158,686,0.0,market,rio tinto ceo says iron ore market at equilibrium
1159,686,0.0,market,rio tinto ceo says iron ore market at equilibrium
1160,687,1.5,stock,us sanctions put gazprom-shell alliance plans in jeopardy
1161,687,-0.314,economy,us sanctions put gazprom-shell alliance plans in jeopardy
1162,687,-0.314,economy,us sanctions put gazprom-shell alliance plans in jeopardy
1163,687,-0.314,economy,us sanctions put gazprom-shell alliance plans in jeopardy
1164,687,1.5,corporate,us sanctions put gazprom-shell alliance plans in jeopardy
1165,687,1.5,market,us sanctions put gazprom-shell alliance plans in jeopardy
1166,688,1.5,stock,standard chartered not raising capital yet as dividend cut
1167,688,1.5,economy,standard chartered not raising capital yet as dividend cut
1168,688,-0.158,corporate,standard chartered not raising capital yet as dividend cut
1169,688,-0.158,corporate,standard chartered not raising capital yet as dividend cut
1170,688,-0.158,corporate,standard chartered not raising capital yet as dividend cut
1171,688,1.5,market,standard chartered not raising capital yet as dividend cut
1172,692,1.5,stock,"update 1-bhp billiton's credit ratings fragile in fy16, agencies warn"
1173,692,1.5,economy,"update 1-bhp billiton's credit ratings fragile in fy16, agencies warn"
1174,692,-0.338,corporate,"update 1-bhp billiton's credit ratings fragile in fy16, agencies warn"
1175,692,-0.338,corporate,"update 1-bhp billiton's credit ratings fragile in fy16, agencies warn"
1176,692,-0.338,corporate,"update 1-bhp billiton's credit ratings fragile in fy16, agencies warn"
1177,692,1.5,market,"update 1-bhp billiton's credit ratings fragile in fy16, agencies warn"
1178,693,1.5,stock,crh adds cr laurence to acquisitions tally for $1.3bn
1179,693,1.5,economy,crh adds cr laurence to acquisitions tally for $1.3bn
1180,693,0.231,corporate,crh adds cr laurence to acquisitions tally for $1.3bn
1181,693,0.231,corporate,crh adds cr laurence to acquisitions tally for $1.3bn
1182,693,0.231,corporate,crh adds cr laurence to acquisitions tally for $1.3bn
1183,693,1.5,market,crh adds cr laurence to acquisitions tally for $1.3bn
